click_id,customer_id,campaign_id,offer_category,channel,clicked_at
50000415,72,CAMP_TRAVEL,travel,app,2026-05-06 19:31:27
50000416,72,CAMP_TRAVEL,travel,web,2026-03-14 19:33:51
50000417,72,CAMP_TRAVEL,travel,web,2026-03-18 19:37:55
50000418,72,CAMP_TRAVEL,travel,sms,2026-05-21 19:32:35
50000419,72,CAMP_TRAVEL,travel,email,2026-03-11 19:34:36
50000420,73,CAMP_TRAVEL,travel,app,2026-05-21 19:36:38
50000421,73,CAMP_TRAVEL,travel,email,2026-04-14 19:32:21
50000422,73,CAMP_TRAVEL,travel,web,2026-03-08 19:38:48
50000423,73,CAMP_TRAVEL,travel,sms,2026-06-04 19:34:59
50000424,73,CAMP_TRAVEL,travel,web,2026-02-24 19:36:03
50000425,73,CAMP_TRAVEL,travel,web,2026-03-22 19:33:57
50000426,73,CAMP_TRAVEL,travel,web,2026-04-02 19:32:23
50000427,73,CAMP_TRAVEL,travel,web,2026-04-18 19:37:15
50000428,74,CAMP_TRAVEL,travel,sms,2025-10-22 19:37:38
50000429,74,CAMP_TRAVEL,travel,sms,2026-03-11 19:38:01
50000430,74,CAMP_TRAVEL,travel,sms,2026-02-27 19:32:44
50000431,74,CAMP_TRAVEL,travel,web,2026-03-21 19:38:14
50000432,74,CAMP_TRAVEL,travel,web,2025-12-26 19:37:37
50000433,74,CAMP_TRAVEL,travel,email,2025-09-29 19:33:25
50000434,74,CAMP_TRAVEL,travel,email,2026-06-03 19:35:58
50000435,74,CAMP_EDUCATION,education,app,2026-04-06 19:34:10
50000436,75,CAMP_TRAVEL,travel,email,2026-05-17 19:33:33
50000437,75,CAMP_TRAVEL,travel,app,2025-07-05 19:33:05
50000438,75,CAMP_TRAVEL,travel,app,2025-12-17 19:33:43
50000439,75,CAMP_LIFESTYLE,lifestyle,web,2026-06-01 19:35:55
50000440,75,CAMP_TRAVEL,travel,web,2026-05-13 19:34:05
50000441,76,CAMP_TRAVEL,travel,app,2026-01-18 19:34:50
50000442,76,CAMP_TRAVEL,travel,app,2026-05-08 19:31:09
50000443,76,CAMP_TRAVEL,travel,email,2026-05-04 19:37:03
50000444,76,CAMP_TRAVEL,travel,sms,2026-02-23 19:38:48
50000445,76,CAMP_REWARDS,rewards,web,2026-04-12 19:33:18
50000446,76,CAMP_TRAVEL,travel,web,2026-04-30 19:39:01
50000447,76,CAMP_TRAVEL,travel,email,2026-03-30 19:38:24
50000448,76,CAMP_TRAVEL,travel,app,2025-07-29 19:39:13
50000449,77,CAMP_TRAVEL,travel,app,2025-07-21 19:31:51
50000450,77,CAMP_TRAVEL,travel,web,2026-03-15 19:38:48
50000451,77,CAMP_TRAVEL,travel,email,2026-04-29 19:32:01
50000452,77,CAMP_TRAVEL,travel,sms,2026-06-03 19:32:02
50000453,77,CAMP_TRAVEL,travel,app,2026-05-15 19:31:15
50000454,77,CAMP_TRAVEL,travel,app,2026-01-19 19:39:42
50000455,77,CAMP_TRAVEL,travel,app,2026-03-19 19:32:37
50000456,78,CAMP_TRAVEL,travel,email,2026-03-26 19:37:09
50000457,78,CAMP_TRAVEL,travel,app,2026-03-16 19:31:24
50000458,78,CAMP_TRAVEL,travel,sms,2026-04-29 19:31:25
50000459,78,CAMP_TRAVEL,travel,app,2026-03-12 19:35:53
50000460,79,CAMP_TRAVEL,travel,web,2026-05-05 19:35:17
50000461,79,CAMP_TRAVEL,travel,web,2026-03-08 19:32:33
50000462,79,CAMP_TRAVEL,travel,app,2026-05-14 19:36:54
50000463,79,CAMP_LIFESTYLE,lifestyle,app,2025-09-08 19:34:44
50000464,79,CAMP_TRAVEL,travel,app,2026-02-23 19:38:35
50000465,80,CAMP_REWARDS,rewards,app,2026-03-30 19:33:30
50000466,80,CAMP_TRAVEL,travel,sms,2026-03-21 19:40:54
50000467,80,CAMP_TRAVEL,travel,app,2025-11-10 19:33:42
50000468,80,CAMP_REWARDS,rewards,sms,2026-05-24 19:39:28
50000469,81,CAMP_TRAVEL,travel,app,2026-05-31 19:34:27
50000470,81,CAMP_TRAVEL,travel,sms,2026-06-03 19:35:22
50000471,81,CAMP_TRAVEL,travel,sms,2025-11-05 19:33:51
50000472,81,CAMP_TRAVEL,travel,app,2026-04-06 19:32:44
50000473,81,CAMP_TRAVEL,travel,sms,2025-09-01 19:33:40
50000474,81,CAMP_TRAVEL,travel,email,2026-05-07 19:38:53
50000475,81,CAMP_TRAVEL,travel,email,2026-03-03 19:37:47
50000476,81,CAMP_TRAVEL,travel,web,2025-07-19 19:33:42
50000477,81,CAMP_TRAVEL,travel,app,2025-07-08 19:33:51
50000478,82,CAMP_EDUCATION,education,sms,2026-04-10 19:31:38
50000479,82,CAMP_TRAVEL,travel,email,2026-04-20 19:35:24
50000480,82,CAMP_TRAVEL,travel,sms,2026-02-02 19:35:06
50000481,82,CAMP_TRAVEL,travel,sms,2025-11-20 19:35:01
50000482,82,CAMP_TRAVEL,travel,email,2025-10-10 19:35:32
50000483,82,CAMP_TRAVEL,travel,web,2026-06-03 19:35:59
50000484,83,CAMP_REWARDS,rewards,email,2026-06-02 19:39:19
50000485,83,CAMP_TRAVEL,travel,web,2026-05-28 19:36:47
50000486,83,CAMP_TRAVEL,travel,sms,2025-07-13 19:33:40
50000487,84,CAMP_TRAVEL,travel,web,2025-11-22 19:32:10
50000488,84,CAMP_TRAVEL,travel,email,2025-12-26 19:33:23
50000489,84,CAMP_TRAVEL,travel,web,2025-08-25 19:39:29
50000490,84,CAMP_TRAVEL,travel,web,2026-05-10 19:32:25
50000491,85,CAMP_TRAVEL,travel,email,2026-04-30 19:35:14
50000492,85,CAMP_TRAVEL,travel,app,2026-04-23 19:35:37
50000493,85,CAMP_TRAVEL,travel,web,2026-04-14 19:38:14
50000494,85,CAMP_TRAVEL,travel,web,2026-02-10 19:31:59
50000495,85,CAMP_TRAVEL,travel,app,2025-08-10 19:35:19
50000496,85,CAMP_TRAVEL,travel,app,2026-04-13 19:36:46
50000497,85,CAMP_TRAVEL,travel,email,2026-03-22 19:39:54
50000498,86,CAMP_TRAVEL,travel,web,2026-03-19 19:38:37
50000499,86,CAMP_TRAVEL,travel,email,2025-12-30 19:38:29
50000500,86,CAMP_TRAVEL,travel,email,2026-03-10 19:32:33
50000501,86,CAMP_TRAVEL,travel,sms,2026-04-23 19:33:26
50000502,86,CAMP_TRAVEL,travel,app,2026-03-24 19:38:25
50000503,87,CAMP_TRAVEL,travel,web,2025-12-22 19:39:08
50000504,87,CAMP_TRAVEL,travel,web,2025-09-26 19:38:03
50000505,87,CAMP_TRAVEL,travel,sms,2026-06-02 19:36:22
50000506,87,CAMP_REWARDS,rewards,web,2025-10-01 19:32:16
50000507,87,CAMP_TRAVEL,travel,web,2026-04-03 19:35:01
50000508,88,CAMP_TRAVEL,travel,web,2025-07-11 19:32:57
50000509,88,CAMP_TRAVEL,travel,email,2026-05-23 19:40:19
50000510,88,CAMP_TRAVEL,travel,email,2026-03-23 19:31:04
50000511,88,CAMP_TRAVEL,travel,web,2026-03-25 19:36:50
50000512,88,CAMP_TRAVEL,travel,email,2026-04-09 19:39:17
50000513,88,CAMP_TRAVEL,travel,sms,2026-04-21 19:35:13
50000514,88,CAMP_TRAVEL,travel,email,2026-04-29 19:33:31
50000515,88,CAMP_EDUCATION,education,app,2026-01-28 19:31:27
50000516,89,CAMP_TRAVEL,travel,app,2025-08-01 19:39:29
50000517,89,CAMP_TRAVEL,travel,email,2025-08-18 19:34:53
50000518,89,CAMP_TRAVEL,travel,app,2025-12-08 19:34:59
50000519,90,CAMP_TRAVEL,travel,web,2025-06-20 19:39:32
50000520,90,CAMP_TRAVEL,travel,email,2026-01-06 19:39:45
50000521,90,CAMP_TRAVEL,travel,app,2026-06-01 19:34:12
50000522,90,CAMP_TRAVEL,travel,web,2026-04-09 19:37:17
50000523,90,CAMP_TRAVEL,travel,sms,2026-04-04 19:34:49
50000524,90,CAMP_TRAVEL,travel,sms,2026-03-29 19:35:17
50000525,90,CAMP_TRAVEL,travel,web,2026-05-16 19:37:07
50000526,90,CAMP_TRAVEL,travel,sms,2026-03-29 19:34:34
50000527,90,CAMP_TRAVEL,travel,sms,2026-04-08 19:34:41
50000528,90,CAMP_TRAVEL,travel,email,2026-05-26 19:34:51
50000529,90,CAMP_TRAVEL,travel,sms,2026-05-08 19:33:55
50000530,91,CAMP_TRAVEL,travel,app,2026-02-10 19:35:41
50000531,91,CAMP_TRAVEL,travel,email,2026-03-17 19:38:21
50000532,91,CAMP_TRAVEL,travel,web,2026-03-27 19:36:45
50000533,91,CAMP_TRAVEL,travel,app,2026-03-30 19:32:18
50000534,91,CAMP_TRAVEL,travel,email,2025-06-24 19:32:05
50000535,91,CAMP_TRAVEL,travel,app,2026-03-31 19:38:09
50000536,91,CAMP_TRAVEL,travel,sms,2026-02-13 19:33:25
50000537,91,CAMP_TRAVEL,travel,email,2026-04-02 19:36:07
50000538,92,CAMP_TRAVEL,travel,web,2026-06-01 19:36:30
50000539,92,CAMP_TRAVEL,travel,app,2026-03-28 19:40:32
50000540,92,CAMP_TRAVEL,travel,app,2026-05-13 19:36:56
50000541,92,CAMP_TRAVEL,travel,email,2026-03-09 19:39:16
50000542,92,CAMP_TRAVEL,travel,app,2026-05-11 19:35:59
50000543,92,CAMP_TRAVEL,travel,email,2025-06-18 19:34:46
50000544,92,CAMP_TRAVEL,travel,email,2025-09-27 19:37:50
50000545,93,CAMP_TRAVEL,travel,email,2026-05-07 19:39:04
50000546,93,CAMP_TRAVEL,travel,sms,2026-02-19 19:37:34
50000547,93,CAMP_TRAVEL,travel,email,2026-03-24 19:32:19
50000548,93,CAMP_TRAVEL,travel,sms,2026-05-09 19:33:18
50000549,93,CAMP_TRAVEL,travel,app,2026-05-20 19:31:09
50000550,94,CAMP_TRAVEL,travel,web,2026-06-01 19:32:28
50000551,94,CAMP_TRAVEL,travel,sms,2026-03-17 19:34:44
50000552,94,CAMP_TRAVEL,travel,email,2026-05-12 19:31:31
50000553,94,CAMP_TRAVEL,travel,email,2026-05-16 19:36:14
50000554,94,CAMP_TRAVEL,travel,sms,2026-03-19 19:34:00
50000555,94,CAMP_TRAVEL,travel,email,2026-06-04 19:37:59
50000556,95,CAMP_TRAVEL,travel,email,2026-04-22 19:33:39
50000557,95,CAMP_TRAVEL,travel,web,2025-11-06 19:37:14
50000558,95,CAMP_TRAVEL,travel,web,2025-07-15 19:31:24
50000559,96,CAMP_TRAVEL,travel,email,2026-04-19 19:31:34
50000560,96,CAMP_TRAVEL,travel,web,2025-11-15 19:34:12
50000561,96,CAMP_TRAVEL,travel,app,2025-12-02 19:32:50
50000562,96,CAMP_TRAVEL,travel,web,2026-05-02 19:33:32
50000563,97,CAMP_LIFESTYLE,lifestyle,web,2026-04-02 19:33:26
50000564,97,CAMP_TRAVEL,travel,app,2025-06-19 19:35:02
50000565,97,CAMP_TRAVEL,travel,web,2026-04-15 19:35:46
50000566,97,CAMP_TRAVEL,travel,sms,2026-05-28 19:32:02
50000567,97,CAMP_TRAVEL,travel,web,2025-09-01 19:35:36
50000568,97,CAMP_TRAVEL,travel,sms,2026-05-18 19:39:24
50000569,98,CAMP_TRAVEL,travel,sms,2026-05-19 19:34:25
50000570,98,CAMP_TRAVEL,travel,email,2025-11-13 19:40:18
50000571,98,CAMP_TRAVEL,travel,sms,2026-03-26 19:34:21
50000572,98,CAMP_TRAVEL,travel,web,2026-03-23 19:40:43
50000573,98,CAMP_TRAVEL,travel,app,2026-05-01 19:37:08
50000574,98,CAMP_TRAVEL,travel,sms,2026-03-05 19:40:02
50000575,98,CAMP_TRAVEL,travel,sms,2026-05-26 19:38:00
50000576,99,CAMP_TRAVEL,travel,app,2026-04-09 19:37:05
50000577,99,CAMP_TRAVEL,travel,email,2025-11-11 19:35:44
50000578,99,CAMP_TRAVEL,travel,sms,2025-09-19 19:36:53
50000579,99,CAMP_TRAVEL,travel,sms,2026-03-26 19:39:02
50000580,99,CAMP_TRAVEL,travel,email,2025-12-04 19:37:19
50000581,99,CAMP_TRAVEL,travel,web,2025-12-11 19:40:30
50000582,99,CAMP_TRAVEL,travel,web,2025-07-09 19:35:50
50000583,99,CAMP_TRAVEL,travel,email,2026-04-28 19:32:00
50000584,100,CAMP_TRAVEL,travel,web,2025-07-27 19:38:38
50000585,100,CAMP_TRAVEL,travel,sms,2025-10-30 19:38:49
50000586,100,CAMP_TRAVEL,travel,email,2026-04-16 19:40:55
50000587,100,CAMP_TRAVEL,travel,sms,2026-05-22 19:38:23
50000588,100,CAMP_TRAVEL,travel,sms,2025-08-03 19:36:49
50000589,100,CAMP_TRAVEL,travel,web,2026-02-22 19:33:00
50000590,100,CAMP_TRAVEL,travel,web,2025-12-14 19:35:58
50000591,100,CAMP_TRAVEL,travel,app,2025-09-09 19:33:00
50000592,100,CAMP_TRAVEL,travel,email,2026-03-22 19:31:29
50000593,101,CAMP_LIFESTYLE,lifestyle,web,2026-05-09 19:33:42
50000594,101,CAMP_LIFESTYLE,lifestyle,email,2026-05-08 19:34:31
50000595,101,CAMP_LIFESTYLE,lifestyle,sms,2025-11-08 19:35:30
50000596,101,CAMP_LIFESTYLE,lifestyle,email,2025-11-30 19:39:22
50000597,101,CAMP_LIFESTYLE,lifestyle,web,2026-05-19 19:38:23
50000598,101,CAMP_LIFESTYLE,lifestyle,web,2026-04-12 19:33:16
50000599,101,CAMP_LIFESTYLE,lifestyle,app,2026-03-26 19:32:00
50000600,101,CAMP_LIFESTYLE,lifestyle,sms,2026-05-04 19:34:23
50000601,102,CAMP_LIFESTYLE,lifestyle,email,2025-08-24 19:40:04
50000602,102,CAMP_LIFESTYLE,lifestyle,web,2026-03-27 19:32:11
50000603,102,CAMP_LIFESTYLE,lifestyle,app,2025-12-24 19:35:58
50000604,103,CAMP_LIFESTYLE,lifestyle,email,2026-04-01 19:31:45
50000605,103,CAMP_LIFESTYLE,lifestyle,email,2025-12-21 19:32:20
50000606,103,CAMP_LIFESTYLE,lifestyle,app,2026-03-26 19:32:31
50000607,103,CAMP_LIFESTYLE,lifestyle,email,2026-03-26 19:34:16
50000608,103,CAMP_LIFESTYLE,lifestyle,web,2026-03-14 19:32:39
50000609,103,CAMP_LIFESTYLE,lifestyle,app,2025-09-18 19:32:09
50000610,103,CAMP_LIFESTYLE,lifestyle,app,2026-03-29 19:36:12
50000611,103,CAMP_LIFESTYLE,lifestyle,app,2026-03-15 19:32:11
50000612,103,CAMP_LIFESTYLE,lifestyle,web,2026-05-28 19:34:08
50000613,103,CAMP_LIFESTYLE,lifestyle,app,2026-05-09 19:34:26
50000614,103,CAMP_LIFESTYLE,lifestyle,web,2026-05-22 19:34:17
50000615,104,CAMP_LIFESTYLE,lifestyle,email,2026-04-18 19:33:20
50000616,104,CAMP_LIFESTYLE,lifestyle,email,2025-07-20 19:35:39
50000617,104,CAMP_LIFESTYLE,lifestyle,email,2026-04-13 19:38:42
50000618,105,CAMP_LIFESTYLE,lifestyle,sms,2026-01-12 19:39:22
50000619,105,CAMP_LIFESTYLE,lifestyle,web,2025-09-22 19:38:37
50000620,105,CAMP_LIFESTYLE,lifestyle,sms,2026-04-30 19:33:52
50000621,105,CAMP_LIFESTYLE,lifestyle,sms,2026-03-06 19:36:54
50000622,105,CAMP_LIFESTYLE,lifestyle,app,2026-05-06 19:37:18
50000623,105,CAMP_LIFESTYLE,lifestyle,sms,2025-11-23 19:40:06
50000624,105,CAMP_LIFESTYLE,lifestyle,app,2026-04-10 19:40:51
50000625,106,CAMP_LIFESTYLE,lifestyle,web,2026-04-08 19:35:56
50000626,106,CAMP_LIFESTYLE,lifestyle,app,2025-08-15 19:34:58
50000627,106,CAMP_LIFESTYLE,lifestyle,sms,2026-05-17 19:40:55
50000628,106,CAMP_LIFESTYLE,lifestyle,web,2026-01-25 19:37:06
50000629,106,CAMP_LIFESTYLE,lifestyle,email,2026-05-09 19:34:16
50000630,106,CAMP_LIFESTYLE,lifestyle,web,2026-02-28 19:32:16
50000631,106,CAMP_LIFESTYLE,lifestyle,web,2026-04-18 19:33:00
50000632,107,CAMP_LIFESTYLE,lifestyle,web,2025-07-21 19:34:44
50000633,107,CAMP_LIFESTYLE,lifestyle,app,2026-05-04 19:38:22
50000634,107,CAMP_TRAVEL,travel,web,2026-05-31 19:38:14
50000635,107,CAMP_LIFESTYLE,lifestyle,email,2026-01-31 19:32:26
50000636,107,CAMP_LIFESTYLE,lifestyle,web,2025-08-21 19:36:07
50000637,107,CAMP_LIFESTYLE,lifestyle,sms,2026-03-31 19:36:16
50000638,107,CAMP_LIFESTYLE,lifestyle,sms,2026-03-19 19:40:27
50000639,109,CAMP_LIFESTYLE,lifestyle,email,2025-11-05 19:40:42
50000640,109,CAMP_LIFESTYLE,lifestyle,sms,2025-11-21 19:35:51
50000641,109,CAMP_LIFESTYLE,lifestyle,email,2026-05-28 19:31:41
50000642,109,CAMP_LIFESTYLE,lifestyle,sms,2025-06-16 19:36:47
50000643,109,CAMP_LIFESTYLE,lifestyle,email,2026-01-11 19:38:25
50000644,109,CAMP_LIFESTYLE,lifestyle,email,2025-11-21 19:38:29
50000645,109,CAMP_LIFESTYLE,lifestyle,sms,2026-03-08 19:40:34
50000646,109,CAMP_LIFESTYLE,lifestyle,web,2026-04-02 19:33:37
50000647,110,CAMP_LIFESTYLE,lifestyle,app,2026-05-07 19:34:22
50000648,110,CAMP_LIFESTYLE,lifestyle,web,2026-03-17 19:35:33
50000649,110,CAMP_LIFESTYLE,lifestyle,app,2026-04-28 19:37:32
50000650,110,CAMP_LIFESTYLE,lifestyle,web,2025-09-30 19:32:43
50000651,110,CAMP_LIFESTYLE,lifestyle,web,2025-10-29 19:36:07
50000652,110,CAMP_LIFESTYLE,lifestyle,email,2026-02-26 19:32:07
50000653,110,CAMP_LIFESTYLE,lifestyle,sms,2026-05-30 19:36:26
50000654,110,CAMP_LIFESTYLE,lifestyle,web,2026-05-13 19:35:46
50000655,110,CAMP_LIFESTYLE,lifestyle,app,2026-03-18 19:32:02
50000656,111,CAMP_LIFESTYLE,lifestyle,email,2026-02-04 19:34:43
50000657,111,CAMP_LIFESTYLE,lifestyle,email,2025-06-24 19:37:35
50000658,111,CAMP_LIFESTYLE,lifestyle,web,2026-04-03 19:32:01
50000659,111,CAMP_REWARDS,rewards,app,2026-03-14 19:37:24
50000660,112,CAMP_LIFESTYLE,lifestyle,app,2025-10-22 19:36:12
50000661,112,CAMP_LIFESTYLE,lifestyle,app,2026-04-26 19:40:29
50000662,112,CAMP_LIFESTYLE,lifestyle,app,2025-07-31 19:36:25
50000663,112,CAMP_LIFESTYLE,lifestyle,email,2025-06-29 19:38:50
50000664,112,CAMP_LIFESTYLE,lifestyle,app,2026-04-05 19:32:41
50000665,112,CAMP_LIFESTYLE,lifestyle,sms,2025-06-10 19:35:26
50000666,113,CAMP_LIFESTYLE,lifestyle,sms,2025-08-20 19:33:55
50000667,113,CAMP_LIFESTYLE,lifestyle,email,2026-03-22 19:32:48
50000668,113,CAMP_LIFESTYLE,lifestyle,app,2026-04-16 19:34:55
50000669,113,CAMP_LIFESTYLE,lifestyle,email,2025-12-05 19:32:52
50000670,113,CAMP_LIFESTYLE,lifestyle,sms,2026-05-22 19:34:31
50000671,113,CAMP_LIFESTYLE,lifestyle,email,2026-04-23 19:35:41
50000672,113,CAMP_LIFESTYLE,lifestyle,sms,2026-03-10 19:37:25
50000673,114,CAMP_LIFESTYLE,lifestyle,email,2026-05-24 19:35:24
50000674,114,CAMP_EDUCATION,education,web,2026-04-09 19:39:55
50000675,114,CAMP_LIFESTYLE,lifestyle,sms,2026-03-19 19:31:46
50000676,114,CAMP_HOME,home,web,2026-04-17 19:32:12
50000677,114,CAMP_LIFESTYLE,lifestyle,email,2026-03-16 19:37:54
50000678,114,CAMP_LIFESTYLE,lifestyle,app,2026-04-08 19:34:15
50000679,114,CAMP_LIFESTYLE,lifestyle,app,2025-10-06 19:34:12
50000680,114,CAMP_LIFESTYLE,lifestyle,web,2026-02-23 19:37:04
50000681,115,CAMP_LIFESTYLE,lifestyle,sms,2026-03-04 19:37:35
50000682,115,CAMP_LIFESTYLE,lifestyle,app,2026-03-20 19:40:09
50000683,115,CAMP_LIFESTYLE,lifestyle,web,2026-04-10 19:39:46
50000684,115,CAMP_LIFESTYLE,lifestyle,app,2026-05-24 19:35:56
50000685,116,CAMP_LIFESTYLE,lifestyle,web,2026-04-02 19:38:47
50000686,116,CAMP_LIFESTYLE,lifestyle,web,2026-04-09 19:32:34
50000687,116,CAMP_EDUCATION,education,web,2026-04-27 19:39:15
50000688,116,CAMP_LIFESTYLE,lifestyle,web,2025-11-27 19:37:17
50000689,117,CAMP_LIFESTYLE,lifestyle,sms,2026-05-23 19:36:51
50000690,117,CAMP_LIFESTYLE,lifestyle,web,2026-02-04 19:31:25
50000691,117,CAMP_LIFESTYLE,lifestyle,sms,2026-04-10 19:38:03
50000692,117,CAMP_LIFESTYLE,lifestyle,email,2026-05-26 19:40:50
50000693,117,CAMP_LIFESTYLE,lifestyle,web,2025-09-22 19:33:33
50000694,117,CAMP_LIFESTYLE,lifestyle,sms,2026-01-18 19:37:53
50000695,117,CAMP_LIFESTYLE,lifestyle,sms,2026-05-27 19:32:14
50000696,118,CAMP_LIFESTYLE,lifestyle,email,2026-05-03 19:35:22
50000697,118,CAMP_LIFESTYLE,lifestyle,sms,2026-03-18 19:34:46
50000698,118,CAMP_LIFESTYLE,lifestyle,app,2026-04-29 19:35:23
50000699,118,CAMP_LIFESTYLE,lifestyle,web,2025-10-18 19:32:30
50000700,118,CAMP_LIFESTYLE,lifestyle,email,2026-04-24 19:34:36
50000701,118,CAMP_LIFESTYLE,lifestyle,sms,2026-02-15 19:40:22
50000702,118,CAMP_LIFESTYLE,lifestyle,web,2026-04-11 19:38:48
50000703,119,CAMP_HOME,home,sms,2026-03-23 19:37:23
50000704,119,CAMP_REWARDS,rewards,app,2025-06-15 19:32:59
50000705,119,CAMP_LIFESTYLE,lifestyle,sms,2026-03-11 19:37:06
50000706,119,CAMP_LIFESTYLE,lifestyle,app,2026-05-14 19:34:37
50000707,119,CAMP_LIFESTYLE,lifestyle,email,2025-12-20 19:33:45
50000708,119,CAMP_LIFESTYLE,lifestyle,sms,2025-08-15 19:31:33
50000709,119,CAMP_LIFESTYLE,lifestyle,web,2026-03-12 19:34:27
50000710,119,CAMP_LIFESTYLE,lifestyle,web,2026-05-05 19:37:38
50000711,119,CAMP_TRAVEL,travel,app,2025-11-19 19:31:21
50000712,119,CAMP_LIFESTYLE,lifestyle,sms,2026-05-23 19:33:33
50000713,119,CAMP_LIFESTYLE,lifestyle,email,2026-04-28 19:37:33
50000714,119,CAMP_LIFESTYLE,lifestyle,sms,2025-11-01 19:34:48
50000715,120,CAMP_LIFESTYLE,lifestyle,sms,2026-05-04 19:40:01
50000716,120,CAMP_REWARDS,rewards,email,2026-05-02 19:31:45
50000717,120,CAMP_LIFESTYLE,lifestyle,sms,2026-05-18 19:33:17
50000718,120,CAMP_LIFESTYLE,lifestyle,email,2026-05-31 19:39:07
50000719,120,CAMP_LIFESTYLE,lifestyle,app,2026-03-24 19:40:28
50000720,120,CAMP_LIFESTYLE,lifestyle,app,2026-05-09 19:39:32
50000721,120,CAMP_LIFESTYLE,lifestyle,app,2025-07-18 19:36:43
50000722,121,CAMP_LIFESTYLE,lifestyle,web,2026-02-09 19:32:29
50000723,121,CAMP_LIFESTYLE,lifestyle,email,2025-09-17 19:32:28
50000724,121,CAMP_LIFESTYLE,lifestyle,web,2026-05-28 19:37:13
50000725,121,CAMP_LIFESTYLE,lifestyle,app,2026-03-19 19:36:21
50000726,121,CAMP_LIFESTYLE,lifestyle,web,2026-06-02 19:37:42
50000727,121,CAMP_LIFESTYLE,lifestyle,email,2026-04-28 19:36:36
50000728,121,CAMP_LIFESTYLE,lifestyle,sms,2026-02-23 19:33:03
50000729,122,CAMP_LIFESTYLE,lifestyle,app,2026-06-03 19:35:07
50000730,122,CAMP_LIFESTYLE,lifestyle,email,2026-05-28 19:34:20
50000731,122,CAMP_LIFESTYLE,lifestyle,sms,2026-04-24 19:36:26
50000732,122,CAMP_LIFESTYLE,lifestyle,sms,2026-01-24 19:31:31
50000733,122,CAMP_LIFESTYLE,lifestyle,email,2026-03-08 19:35:48
50000734,122,CAMP_LIFESTYLE,lifestyle,web,2026-05-23 19:40:10
50000735,123,CAMP_LIFESTYLE,lifestyle,sms,2026-03-24 19:40:42
50000736,123,CAMP_LIFESTYLE,lifestyle,app,2026-01-26 19:33:40
50000737,123,CAMP_LIFESTYLE,lifestyle,web,2025-10-04 19:38:38
50000738,123,CAMP_LIFESTYLE,lifestyle,email,2025-08-25 19:37:15
50000739,123,CAMP_LIFESTYLE,lifestyle,app,2026-04-01 19:35:39
50000740,123,CAMP_LIFESTYLE,lifestyle,app,2026-03-31 19:34:26
50000741,124,CAMP_LIFESTYLE,lifestyle,email,2026-05-22 19:34:58
50000742,124,CAMP_LIFESTYLE,lifestyle,web,2025-11-14 19:38:25
50000743,124,CAMP_LIFESTYLE,lifestyle,web,2026-04-26 19:37:17
50000744,124,CAMP_LIFESTYLE,lifestyle,sms,2025-07-23 19:40:33
50000745,124,CAMP_LIFESTYLE,lifestyle,email,2026-03-29 19:31:00
50000746,124,CAMP_LIFESTYLE,lifestyle,web,2026-04-21 19:36:11
50000747,124,CAMP_LIFESTYLE,lifestyle,web,2025-06-15 19:31:37
50000748,125,CAMP_LIFESTYLE,lifestyle,sms,2025-10-09 19:38:29
50000749,125,CAMP_LIFESTYLE,lifestyle,app,2026-03-29 19:31:12
50000750,125,CAMP_LIFESTYLE,lifestyle,web,2026-03-05 19:38:36
50000751,125,CAMP_LIFESTYLE,lifestyle,web,2025-10-17 19:38:36
50000752,126,CAMP_LIFESTYLE,lifestyle,email,2025-07-16 19:39:03
50000753,126,CAMP_LIFESTYLE,lifestyle,email,2026-05-10 19:35:55
50000754,126,CAMP_LIFESTYLE,lifestyle,web,2025-12-14 19:36:19
50000755,126,CAMP_LIFESTYLE,lifestyle,sms,2026-01-17 19:32:01
50000756,126,CAMP_LIFESTYLE,lifestyle,app,2025-12-28 19:31:09
50000757,126,CAMP_LIFESTYLE,lifestyle,app,2026-03-22 19:34:24
50000758,126,CAMP_LIFESTYLE,lifestyle,email,2026-02-11 19:40:47
50000759,127,CAMP_LIFESTYLE,lifestyle,email,2026-03-21 19:35:52
50000760,127,CAMP_LIFESTYLE,lifestyle,sms,2026-06-03 19:38:42
50000761,127,CAMP_LIFESTYLE,lifestyle,web,2025-07-10 19:35:14
50000762,127,CAMP_LIFESTYLE,lifestyle,app,2026-03-04 19:31:24
50000763,127,CAMP_LIFESTYLE,lifestyle,app,2025-08-27 19:40:06
50000764,127,CAMP_LIFESTYLE,lifestyle,web,2026-03-26 19:32:56
50000765,127,CAMP_LIFESTYLE,lifestyle,web,2026-05-02 19:37:01
50000766,128,CAMP_LIFESTYLE,lifestyle,email,2026-02-12 19:32:17
50000767,128,CAMP_LIFESTYLE,lifestyle,app,2026-05-17 19:36:26
50000768,128,CAMP_LIFESTYLE,lifestyle,sms,2026-04-21 19:33:36
50000769,128,CAMP_LIFESTYLE,lifestyle,sms,2025-11-02 19:36:32
50000770,128,CAMP_LIFESTYLE,lifestyle,app,2025-06-27 19:37:31
50000771,128,CAMP_LIFESTYLE,lifestyle,web,2025-11-22 19:37:50
50000772,129,CAMP_HOME,home,app,2026-04-01 19:38:41
50000773,129,CAMP_LIFESTYLE,lifestyle,app,2025-11-17 19:40:54
50000774,129,CAMP_LIFESTYLE,lifestyle,email,2026-02-24 19:38:04
50000775,129,CAMP_LIFESTYLE,lifestyle,email,2026-04-05 19:38:56
